1747402685.5281873,1.0
1747402754.2221537,0.75,0
1747402754.3230178,0.75,1
1747402754.7588694,0.75,0
1747402754.9633234,0.75,1
1747402755.0635936,0.75,0
1747402755.5648813,0.75,1
1747402755.8654015,0.75,0
1747402755.9670498,0.75,1
1747402756.377382,0.75,0
1747402756.4780588,0.75,1
1747402756.9787743,0.75,0
1747402757.2800455,0.75,1
1747402757.4853144,0.75,0
1747402757.68602,0.75,1
1747402757.886307,0.75,0
1747402758.0870714,0.75,1
1747402758.6911693,0.75,0
1747402758.8918688,0.75,1
1747402759.2923455,0.75,0
1747402759.493226,0.75,1
1747402759.8064198,0.75,0
1747402759.907385,0.75,1
1747402760.307998,0.75,0
1747402760.40862,0.75,1
1747402760.7090378,0.75,0
1747402760.9099684,0.75,1
1747402761.2156498,0.75,0
1747402761.7168815,0.75,1
1747402761.9171724,0.75,0
1747402762.1179268,0.75,1
1747402762.3183153,0.75,0
1747402762.6281886,0.75,1
1747402762.9285688,0.75,0
1747402763.1292453,0.75,1
1747402763.3295863,0.75,0
1747402763.530499,0.75,1
1747402763.735965,0.75,0
1747402763.8598433,0.75,1
1747402764.260411,0.75,0
1747402764.3610358,0.75,1
1747402764.7617004,0.75,0
1747402764.9629452,0.75,1
1747402765.2662587,0.75,0
1747402765.3669152,0.75,1
1747402765.867556,0.75,0
1747402766.168781,0.75,1
1747402766.369163,0.75,0
1747402766.5812337,0.75,1
1747402766.9817302,0.75,0
1747402767.4828894,0.75,1
1747402767.6980073,0.75,0
1747402767.9988096,0.75,1
1747402768.2992043,0.75,0
1747402768.5000064,0.75,1
1747402769.0059066,0.75,0
1747402769.206616,0.75,1
1747402769.5070095,0.75,0
1747402769.6076105,0.75,1
1747402770.0082726,0.75,0
1747402770.1092722,0.75,1
1747402770.3147616,0.75,0
1747402770.6155572,0.75,1
1747402771.0160518,0.75,0
1747402771.1168256,0.75,1
1747402771.417422,0.75,0
1747402771.6333723,0.75,1
1747402771.9389613,0.75,0
1747402772.139685,0.75,1
1747402772.5404537,0.75,0
1747402772.7415853,0.75,1
1747402773.1474833,0.75,0
1747402773.3481715,0.75,1
1747402773.5486927,0.75,0
1747402773.6494334,0.75,1
1747402774.467354,0.75,0
1747402774.5681267,0.75,1
1747402774.7684155,0.75,0
1747402775.0693743,0.75,1
1747402775.1696427,0.75,0
1747402775.6760945,0.75,1
1747402775.7762828,0.75,0
1747402776.0770257,0.75,1
1747402776.1772094,0.75,0
1747402776.8835685,0.75,1
1747402777.38417,0.75,0
1747402777.5849915,0.75,1
1747402777.7853863,0.75,0
1747402777.8861618,0.75,1
1747402778.4966614,0.75,0
1747402778.5972872,0.75,1
1747402779.1980898,0.75,0
1747402779.4062283,0.75,1
1747402779.5064774,0.75,0
1747402779.7072082,0.75,1
1747402780.4080958,0.75,0
1747402780.609119,0.75,1
1747402781.3128502,0.75,0
1747402781.6138287,0.75,1
1747402781.7141032,0.75,0
1747402782.0202575,0.75,1
1747402782.6209593,0.75,0
1747402782.8218153,0.75,1
1747402783.0222514,0.75,0
1747402783.6423876,0.75,1
1747402783.7425754,0.75,0
1747402783.9432628,0.75,1
1747402784.2438211,0.75,0
1747402784.7502825,0.75,1
1747402784.8504663,0.75,0
1747402785.451752,0.75,1
1747402785.5520408,0.75,0
1747402785.7584736,0.75,1
1747402785.9639928,0.75,0
1747402786.1650968,0.75,1
1747402786.3654938,0.75,0
1747402786.7669218,0.75,1
1747402787.072548,0.75,0
1747402787.1984494,0.75,1
1747402787.4989135,0.75,0
1747402787.5996816,0.75,1
1747402787.7999792,0.75,0
1747402788.2011976,0.75,1
1747402788.6070032,0.75,0
1747402789.2082655,0.75,1
1747402789.4086933,0.75,0
1747402789.6096833,0.75,1
1747402790.0124185,0.75,0
1747402790.1132207,0.75,1
1747402790.4136124,0.75,0
1747402790.514739,0.75,1
1747402790.8152854,0.75,0
1747402791.4385684,0.75,1
1747402791.9392583,0.75,0
1747402792.0400667,0.75,1
1747402792.5459075,0.75,0
1747402792.6467147,0.75,1
1747402792.94711,0.75,0
1747402793.1483126,0.75,1
1747402793.4488509,0.75,0
1747402793.8645458,0.75,1
1747402794.4652789,0.75,0
1747402794.5663342,0.75,1
1747402795.0723128,0.75,0
1747402795.373696,0.75,1
1747402795.6742742,0.75,0
1747402795.7750947,0.75,1
1747402795.9755068,0.75,0
1747402796.281675,0.75,1
1747402796.9876502,0.75,0
1747402797.0884805,0.75,1
1747402797.2888818,0.75,0
1747402797.4211102,0.75,1
1747402797.6215243,0.75,0
1747402797.7221348,0.75,1
1747402797.9224138,0.75,0
1747402798.3235757,0.75,1
1747402798.8295836,0.75,0
1747402799.0304666,0.75,1
1747402799.2307591,0.75,0
1747402799.6318707,0.75,1
1747402799.8322084,0.75,0
1747402799.9334304,0.75,1
1747402800.3391593,0.75,0
1747402800.5398788,0.75,1
1747402801.0405383,0.75,0
1747402801.1415884,0.75,1
1747402801.5491846,0.75,0
1747402801.8501854,0.75,1
1747402802.4510024,0.75,0
1747402802.6536615,0.75,1
1747402802.9634223,0.75,0
1747402803.264455,0.75,1
1747402803.5649977,0.75,0
1747402803.8661392,0.75,1
1747402804.3718998,0.75,0
1747402804.4727886,0.75,1
1747402804.7732239,0.75,0
1747402805.0747626,0.75,1
1747402805.5755758,0.75,0
1747402805.6761863,0.75,1
1747402806.07666,0.75,0
1747402806.1776817,0.75,1
1747402806.589122,0.75,0
1747402806.7898414,0.75,1
1747402807.2904315,0.75,0
1747402807.3912978,0.75,1
1747402807.8971353,0.75,0
1747402807.9979513,0.75,1
1747402808.3984725,0.75,0
1747402808.499097,0.75,1
1747402808.6993735,0.75,0
1747402809.0002768,0.75,1
1747402809.2057526,0.75,0
1747402809.306353,0.75,1
1747402809.506655,0.75,0
1747402809.6073403,0.75,1
1747402809.9077544,0.75,0
1747402810.1087017,0.75,1
1747402810.5145311,0.75,0
1747402810.6152306,0.75,1
1747402810.9156091,0.75,0
1747402811.1163054,0.75,1
1747402811.5169482,0.75,0
1747402811.9339697,0.75,1
1747402812.4345536,0.75,0
1747402813.8422441,0.75,1
1747402814.4448183,0.75,0
1747402814.5454404,0.75,1
1747402814.8458152,0.75,0
1747402815.146622,0.75,1
1747402815.7606027,0.75,0
1747402815.861223,0.75,1
1747402816.1615958,0.75,0
1747402816.3623137,0.75,1
1747402816.662849,0.75,0
1747402816.7636483,0.75,1
1747402817.4696386,0.75,0
1747402817.5702534,0.75,1
1747402818.4766755,0.75,0
1747402818.5773094,0.75,1
1747402819.2781212,0.75,0
1747402819.5842903,0.75,1
1747402819.7846239,0.75,0
1747402819.885434,0.75,1
1747402820.1859462,0.75,0
1747402820.587076,0.75,1
1747402821.0032318,0.75,0
1747402821.1038413,0.75,1
1747402821.6044235,0.75,0
1747402822.2064264,0.75,1
1747402822.3168037,0.75,0
1747402822.7176478,0.75,1
1747402823.2184005,0.75,0
1747402823.9237053,0.75,1
1747402824.0238914,0.75,0
1747402824.3247244,0.75,1
1747402824.7380328,0.75,0
1747402824.9388769,0.75,1
1747402825.4394598,0.75,0
1747402825.6402695,0.75,1
1747402825.9458935,0.75,0
1747402826.246819,0.75,1
1747402826.5472112,0.75,0
1747402826.7480013,0.75,1
1747402827.148649,0.75,0
1747402827.4635568,0.75,1
1747402827.6638768,0.75,0
1747402828.26495,0.75,1
1747402828.4653704,0.75,0
1747402828.572019,0.75,1
1747402828.9009514,0.75,0
1747402829.1019278,0.75,1
1747402829.5024977,0.75,0
